Experiment,Participant,Gender,CodedGender,AgeGroup,Age,Condition,Group,OS,Category,Cue,Target,AltTarget1,AltTarget2,AltTarget3,StudyTrial,Recall_RESP,Recall_ACC,Recall_Err,RKN_RESP,RKN_RT,FOK_RESP,FOK_RT,RecallTrial,Recog_ACC,Recog_RESP,Recog_RT,RCJ_RESP,RCJ_RT,RecogTrial,Orig_File,Flag,Cycle,CycleTrial
oi_fok,47872616,,,OA,,Related,OA - Related,Linux x86_64,MUSICAL INSTRUMENT,CLARINET,REMEMBER,DOWN, JUGGLE, NOT,38,,0,Omm,2,1.411105,35.05925006,2.250365,38,0,Alt1Recog,3.439095,21.373882,2.10249,6,47872616_oi_fok_2021-02-01_15h33.43.379.csv,0,3,8
oi_fok,47872616,,,OA,,Related,OA - Related,Linux x86_64,MUSICAL INSTRUMENT,VIOLIN,DISCOVERY,DEAD, ACTIVITY, FAIL,39,discover,1,Correct,2,1.759205,49.10878285,1.426385,39,0,,4.259845,0.424436645,4.034535,20,47872616_oi_fok_2021-02-01_15h33.43.379.csv,0,3,9
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,GAVEL,BEST,RAIN, HABIT, FREE,0,best,1,Correct,2,3.04383,73.88888889,4.309835,0,1,CorrectRecog,3.1731,99.72222222,3.104705,8,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,0,0
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,PULL,SADDLE,WORK, THRILL, ACTION,1,saddle,1,Correct,1,5.20511,99.35185185,2.798315,1,1,CorrectRecog,2.691345,99.81481481,3.158165,31,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,0,1
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,STRONG,RUSH,SQUARE, ALSO, FAIL,2,,0,Omm,3,3.601345,18.05555556,2.5566,2,1,CorrectRecog,2.573785,99.62962963,3.97115,18,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,0,2
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,EXCITEMENT,PRECISE,PRICK, EARN, TO,3,pre,0,Comm,2,5.004405,99.90740741,2.404365,3,1,CorrectRecog,3.843695,99.44444444,3.61726,17,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,0,3
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,TAKE,SCRATCH,CURIOUS, ALLY, BRAVE,4,foreg,0,Comm,2,5.864695,19.53703704,3.31898,4,0,,,0,3.45233,36,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,0,4
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,NEGATIVE,IDENTICAL,DENT, CREDIT, EXCITING,5,identical,1,Correct,1,2.77379,99.72222222,2.57227,5,1,CorrectRecog,2.08021,99.62962963,3.719085,15,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,0,5
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,WEST,THREAD,BLOW, EXCITING, FLEXIBLE,6,we,0,Comm,3,3.0607,13.98148148,2.045495,6,1,CorrectRecog,4.093465,88.7962963,3.361345,29,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,0,6
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,SAND,BOTHER,READ, ILLNESS, WORK,7,annoy,0,Comm,2,2.40296,57.77777778,2.44944,7,1,CorrectRecog,4.20789,80.92592593,3.356415,14,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,0,7
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,FROWN,NOISE,FORGET, LIFESTYLE, OPEN,8,down,0,Comm,2,4.05101,14.53703704,5.941005,8,0,Alt1Recog,3.260375,49.90740741,3.05197,37,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,0,8
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,INSIDE,POSITIVE,FORGET, LIFESTYLE, LIVE,9,positive,1,Correct,1,3.1212,98.98148148,3.31959,9,1,CorrectRecog,2.747,99.62962963,3.036905,5,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,0,9
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,DOWN,AFTER,BEST, CLASS, TALENTED,10,lower,0,Comm,2,3.806805,12.40740741,3.46165,10,1,CorrectRecog,3.99524,79.90740741,2.76922,16,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,1,0
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,BEFORE,GUILTY,BEST, VIOLENT, PASS,11,guilty,1,Correct,2,2.862285,19.16666667,1.94409,11,1,CorrectRecog,3.87547,99.62962963,3.665885,26,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,1,1
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,ABOVE,SWEEP,DOT, JUMP, RESPONSE,12,sweep,1,Correct,2,3.303775,88.61111111,3.66898,12,0,Alt2Recog,4.594585,0.185185185,3.56697,32,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,1,2
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,CRISP,CURIOUS,EAST, THINK, PAPER,13,wind,0,Comm,3,2.59133,0.092592593,2.35416,13,1,CorrectRecog,5.226295,0.462962963,3.50023,35,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,1,3
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,DISCOVERY,HEALTHY,HEALTHY, CLASS, TOGETHER,14,healthy,1,Correct,2,2.713145,83.33333333,2.93025,14,0,Alt1Recog,4.01032,99.53703704,3.385285,27,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,1,4
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,FREEDOM,RAIN,SCRATCH, BLAME, TOGETHER,15,happy,0,Comm,3,2.99397,11.48148148,3.2391,15,0,Alt1Recog,5.37406,0.185185185,3.660955,20,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,1,5
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,WINNER,ALWAYS,PRECISE, BAD, WINNER,16,always,1,Correct,1,3.33669,94.44444444,2.622815,16,1,CorrectRecog,4.326295,99.25925926,3.002015,33,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,1,6
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,POST,DENT,ANSWER, YOUNG, COVER,17,dent,1,Correct,1,3.54028,99.53703704,3.782355,17,1,CorrectRecog,2.25677,99.81481481,3.728745,1,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,1,7
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,QUESTION,NEAR,POSITIVE, NEWS, VARIETY,18,annoy,0,Comm,,,10.18518519,4.522955,18,1,CorrectRecog,4.360155,49.81481481,3.01755,25,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,1,8
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,ACQUIRE,FOUND,PUSH, COMMENT, ONE,19,take,0,Comm,2,2.02226,82.5,4.00442,19,1,CorrectRecog,3.509965,50.18518519,3.27386,12,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,1,9
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,SMILE,WORK,PRICK, SPACE, SAVINGS,20,help,0,Comm,3,3.276715,6.851851852,3.111645,20,1,CorrectRecog,3.87579,99.53703704,3.457775,7,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,2,0
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,ANNOY,UNDERGROUND,BLOW, QUICKLY, FIT,21,police,0,Comm,2,4.45224,5.648148148,2.9522,21,1,CorrectRecog,4.16079,99.35185185,3.30096,38,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,2,1
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,COMPREHEND,NEVER,DOT, CLASS, CRUNCHES,22,never,1,Correct,1,3.526215,99.62962963,2.408885,22,1,CorrectRecog,2.57706,99.53703704,3.09032,24,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,2,2
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,LEAST,ANSWER,GUILTY, EXCEPT, STRAIGHT,23,many,0,Comm,3,2.70659,13.14814815,2.636005,23,0,Alt3Recog,4.761435,0.740740741,3.553355,34,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,2,3
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,EXACT,EAST,BLOW, DROP, EXTRA,24,east,1,Correct,1,3.14427,99.81481481,2.102325,24,1,CorrectRecog,1.976785,99.35185185,3.93575,19,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,2,4
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,DEAD,MIRAGE,GUILTY, SMART, IDEA,25,mirage,1,Correct,1,2.774405,99.90740741,2.231075,25,1,CorrectRecog,1.74268,99.72222222,3.37613,2,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,2,5
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,REMEMBER,PRICK,READ, PEDAL, VOID,26,fleas,0,Comm,3,2.156885,14.62962963,2.052995,26,1,CorrectRecog,3.37676,99.81481481,3.52602,4,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,2,6
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,MAXIMUM,INNOCENT,RUSH, SEX, INDIANA JONES,27,minus,0,Comm,2,2.412145,50,3.45299,27,1,CorrectRecog,3.391335,99.62962963,3.47209,9,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,2,7
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,LOSER,SHORT,SHORT, INACCURATE, SCARED,28,short,1,Correct,1,5.394275,99.81481481,4.35687,28,0,Alt1Recog,2.695605,99.81481481,4.300185,0,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,2,8
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,LOST,FORGET,IDENTICAL, BUSINESS, NOT,29,sanity,0,Comm,3,3.173195,7.962962963,1.75364,29,0,,,0,3.4578,6,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,2,9
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,FREQUENT,WEARY,EAST, ROPE, LOTS,30,many,0,Comm,3,3.11795,14.35185185,2.11221,30,1,CorrectRecog,4.77445,99.35185185,3.81821,13,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,3,0
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,PEST,SQUARE,WORK, VIOLENT, SHOWER,31,ants,0,Comm,3,4.07402,10,1.88218,31,1,CorrectRecog,4.425925,0.277777778,3.10723,39,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,3,1
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,NAIL,BLOW,ANSWER, INFORM, VARIETY,32,push,0,Comm,2,5.30206,15.18518519,1.63637,32,1,CorrectRecog,3.240475,98.24074074,4.090845,22,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,3,2
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,SOUR,TALL,CURIOUS, FREE, SYNONYM,33,tall,1,Correct,1,4.374645,99.62962963,1.91265,33,1,CorrectRecog,2.075535,99.62962963,3.791055,21,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,3,3
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,SWEET,UNDERSTAND,ALWAYS, MISHAP, ALSO,34,pickle,0,Comm,3,4.420345,12.5,3.65833,34,1,CorrectRecog,5.841615,0.37037037,3.352445,28,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,3,4
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,CIRCLE,DOT,SWEEP, DULL, SPEAK,35,mild,0,Comm,3,3.02325,1.666666667,2.269645,35,1,CorrectRecog,2.3763,99.72222222,2.952005,23,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,3,5
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,MINIMUM,MINUS,NOISE, COMPLETED, ACTION,36,minus,1,Correct,2,2.66875,71.2962963,2.220035,36,1,CorrectRecog,2.3406,99.81481481,3.68768,11,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,3,6
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,NEEDLE,PUSH,MINUS, VOCABULARY, TALK,37,push,1,Correct,1,2.68827,99.53703704,2.35524,37,1,CorrectRecog,2.476215,99.44444444,3.976905,30,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,3,7
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,ITCH,SORE,SWEEP, HIGH WIRE, IDOLIZE,38,sore,1,Correct,1,3.73535,99.72222222,2.22072,38,1,CorrectRecog,2.342595,99.72222222,3.558305,3,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,3,8
oi_fok,49515550,,,OA,,Unrelated,OA - Unrelated,Win32,UNRELATED,BEYOND,READ,DOT, JUMP, CLOSE,39,human,0,Comm,2,2.892275,72.12962963,1.58716,39,0,,,0.092592593,4.234375,10,49515550_oi_fok_2021-02-02_10h07.33.908.csv,0,3,9
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,EXACT,NOISE,NEAR, PRICE, FOND,0,,0,Omm,3,3.642485,23.09836423,2.340355,0,1,CorrectRecog,3.691475,99.30043964,2.393005,20,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,0,0
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,PRECISE,RUSH,NOISE, CUDDLY, THINK,1,,0,Omm,3,1.72908,32.59713641,2.47897,1,0,Alt1Recog,3.157725,10.86076125,3.609355,36,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,0,1
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,DOWN,FREEDOM,GIVE, PICASSO, SUM,2,,0,Omm,3,5.01398,49.94405497,1.640985,2,1,CorrectRecog,2.407945,99.71878961,2.89026,39,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,0,2
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,BEST,REMEMBER,DISCOVERY, EXTRA, OPPOSITE,3,early,0,Comm,2,2.424,72.24681163,3.165035,3,1,CorrectRecog,5.59152,49.91137912,2.357165,13,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,0,3
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,UNDERSTAND,COMPREHEND,TALL, KNOWLEDGE, OPEN,4,comprehend,1,Correct,1,3.56156,99.67423162,3.676685,4,1,CorrectRecog,4.40927,99.81186629,2.57163,9,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,0,4
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,FREQUENT,ANSWER,GIVE, ALLY, FORNICATION,5,,0,Omm,2,1.173645,75.48419677,1.824605,5,0,,,49.8242435,5.291985,21,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,0,5
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,FORGET,GUILTY,RUSH, TRAGEDY, FAIL,6,guilty,1,Correct,2,1.926535,49.79701362,2.019785,6,1,CorrectRecog,5.59211,23.47958254,5.065935,7,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,0,6
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,PRICK,READ,NEEDLE, AGAINST, CAN,7,read,1,Correct,1,1.57566,99.9341532,2.9593,7,1,CorrectRecog,1.679315,99.49451442,2.908115,6,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,0,7
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,BELOW,SMILE,DEAD, CONQUER, CARE,8,smile,1,Correct,1,1.87501,99.66779547,1.72675,8,1,CorrectRecog,2.239835,99.34846324,2.606975,15,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,0,8
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,MINUS,SORE,NEEDLE, GPA, PLETHORA,9,,0,Omm,2,1.925435,75.842641,1.74093,9,1,CorrectRecog,2.476335,99.75988197,2.53938,18,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,0,9
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,SOUR,IDENTICAL,HEALTHY, CAN, GRAMMAR,10,identity,0,Comm,2,1.85695,77.49425697,1.74455,10,1,CorrectRecog,4.056935,99.39500158,2.838035,29,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,1,0
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,CRISP,AFTER,SWEEP, WINNER, TIMID,11,after,1,Correct,2,1.57824,79.21221483,1.557635,11,1,CorrectRecog,2.34098,99.43411359,2.62322,31,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,1,1
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,PEST,DOT,CIRCLE, TIGHTROPE, SPEAK,12,dot,1,Correct,1,2.157715,99.59996831,1.407905,12,1,CorrectRecog,2.024805,99.72869138,3.012105,14,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,1,2
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,ANNOY,NEEDLE,BURST, CAIN, HURT,13,needle,1,Correct,1,1.542855,99.50144566,2.46452,13,1,CorrectRecog,1.576575,99.62472275,2.1893,4,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,1,3
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,MAXIMUM,SWEEP,SAND, DULL, CLOSE,14,,0,Omm,2,4.45673,49.76928866,1.709995,14,1,CorrectRecog,3.707905,73.68950016,3.84164,5,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,1,4
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,FOUND,WORRY,AFTER, GREAT, BATTERY,15,worry,1,Correct,1,2.140445,99.69304499,1.660085,15,1,CorrectRecog,2.19154,99.58610583,3.08728,26,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,1,5
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,CURIOUS,EXCITEMENT,GUILTY, TO, MINE,16,excited,1,Correct,2,2.02822,78.39828897,1.797015,16,1,CorrectRecog,1.88961,99.57471879,2.67758,1,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,1,6
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,POSITIVE,LOSER,COMPREHEND, INFIDELITY, SAVINGS,17,healthy,0,Comm,1,4.391505,99.43460868,1.611355,17,1,CorrectRecog,1.67267,99.45985821,2.743535,38,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,1,7
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,SADDLE,UNDERGROUND,READ, MIND, LAVISH,18,underground,1,Correct,1,1.657285,99.24994059,1.67551,18,1,CorrectRecog,1.656105,97.99192015,2.579545,33,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,1,8
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,RAIN,CIRCLE,TAKE, EXCUSE, SHOW,19,circle,1,Correct,1,1.758135,99.6885892,1.756215,19,1,CorrectRecog,1.605965,99.65244772,3.62553,19,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,1,9
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,NAIL,DEAD,WEST, RACE, LOOSE,20,dead,1,Correct,1,1.605765,99.62868346,1.62381,20,1,CorrectRecog,1.524735,99.77027883,2.4405,0,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,2,0
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,WORK,BEFORE,HEALTHY, PROPERTY, THERE,21,early,0,Comm,1,1.788215,99.19399556,1.546955,21,1,CorrectRecog,2.27434,99.60739465,2.874525,25,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,2,1
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,EAST,WEST,WEST, ALIVE, EXTRA,22,west,1,Correct,1,1.744955,99.62670311,1.57941,22,1,CorrectRecog,2.0249,99.77869534,2.608305,11,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,2,2
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,MINIMUM,ALWAYS,WEST, CHOICE, MORE,23,,0,Omm,2,1.744725,80.91878565,1.94211,23,0,Alt2Recog,5.430735,18.69851077,3.968695,23,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,2,3
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,GAVEL,ABOVE,ABOVE, ALLY, FEE,24,above,1,Correct,1,1.6541,99.34549271,0.96024,24,1,CorrectRecog,1.70806,99.37173241,2.290635,30,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,2,4
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,WINNER,SQUARE,DISCOVERY, NEXT, FOND,25,loser,0,Comm,1,1.94106,99.52075412,0.67501,25,0,,,0.020793726,3.390955,22,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,2,5
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,POST,HEALTHY,SAND, ALLY, CLASS,26,healthy,1,Correct,1,1.74198,99.22617633,1.24747,26,1,CorrectRecog,3.74056,99.7762199,2.759165,12,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,2,6
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,SWEET,NEAR,TAKE, YES, HEALTHY,27,,0,Omm,2,1.665055,84.79434015,1.356115,27,1,CorrectRecog,4.82575,99.85345374,2.988965,17,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,2,7
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,FROWN,THREAD,SORE, TALK, SPEAK,28,thread,1,Correct,1,4.773515,99.22221562,1.510875,28,1,CorrectRecog,1.77365,99.19003485,2.626845,8,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,2,8
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,NEVER,INNOCENT,SQUARE, AGAINST, INCREASE,29,,0,Omm,3,2.173995,49.77126901,1.60907,29,0,,,50.09852266,3.12487,35,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,2,9
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,PULL,GIVE,HEALTHY, SUM, UNREAL,30,give,1,Correct,1,2.52608,99.34004674,1.064385,30,1,CorrectRecog,1.4559,99.19795627,2.359175,32,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,3,0
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,MIRAGE,PUSH,BEYOND, SPACE, PROMOTION,31,appear,0,Comm,2,1.226865,72.62159379,1.158135,31,0,Alt1Recog,4.25411,75.49310837,2.627955,10,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,3,1
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,WEARY,TALL,READ, PAPER, INDIANA JONES,32,tall,1,Correct,1,3.042645,99.47223542,1.54668,32,1,CorrectRecog,1.740535,99.75889179,2.46163,2,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,3,2
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,BLOW,DISCOVERY,NEEDLE, NOT, IMPOSSIBLE,33,,0,Omm,2,1.90869,88.35699857,2.57373,33,1,CorrectRecog,2.83929,99.30489544,2.759015,28,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,3,3
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,NEGATIVE,BURST,GUILTY, TRAGEDY, FEE,34,,0,Omm,2,5.280575,75.94710472,1.210765,34,0,,,50.37775269,3.64416,27,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,3,4
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,STRONG,INSIDE,HEALTHY, GIVE, KISS,35,insides,1,Correct,1,2.657025,98.7008872,2.99354,35,1,CorrectRecog,1.923555,85.90036835,2.139885,34,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,3,5
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,LOST,DENT,COMPREHEND, EXERCISE, HEALTHY,36,worry,0,Comm,1,2.00831,99.25439639,1.725535,36,1,CorrectRecog,2.446935,99.55194471,2.37024,37,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,3,6
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,ACQUIRE,SAND,SORE, INCREASE, BUSINESS,37,sand,1,Correct,1,1.97431,99.25142586,1.62756,37,1,CorrectRecog,4.471675,99.25885219,2.675305,24,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,3,7
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,ITCH,BEYOND,INNOCENT, TELEVISION, QUIET,38,beyond,1,Correct,1,1.606405,99.34400745,1.524765,38,1,CorrectRecog,1.991595,99.58214512,2.358155,16,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,3,8
oi_fok,50175094,,,OA,,Unrelated,OA - Unrelated,MacIntel,UNRELATED,OUTSIDE,TAKE,SWEEP, U2, IDEA,39,,0,Omm,2,4.92148,74.85988989,2.3075,39,0,Alt1Recog,1.74018,99.64601157,4.29526,3,50175094_oi_fok_2021-02-02_13h38.50.662.csv,0,3,9
oi_fok,50464232,,,OA,,Related,OA - Related,Win32,TYPE OF READING MATERIAL,INTERNET ARTICLE,FREEDOM,BEST, STRAIGHT, U2,0,freedom,1,Correct,1,3.570645,99.55555556,3.08425,0,1,CorrectRecog,2.205875,99.44444444,2.76123,11,50464232_oi_fok_2021-02-01_13h24.53.615.csv,0,0,0
oi_fok,50464232,,,OA,,Related,OA - Related,Win32,TYPE OF READING MATERIAL,WEB SITE,LEAST,PEST, EXPLORER, EMPTY,1,least,1,Correct,1,2.00472,99.33333333,2.25751,1,1,CorrectRecog,5.289145,99.44444444,2.80763,24,50464232_oi_fok_2021-02-01_13h24.53.615.csv,0,0,1
